OrganizationID,affiliation_name,affiliationType
2e407a34-93ea-4cdf-b3ba-f360f3befec6,Atkins-Scott,company
abae4b35-77aa-4665-9241-4e3073f7191e,Cornell University,university
d14ff215-079b-4ca0-88db-fa41865188eb,California Institute of Technology,university
74053a75-4460-4dbb-9ddc-ebeb87871618,University of Bath,university
e245f303-cf68-4519-9c9c-ed2c49d68687,University of Cambridge,university
1150a7b8-8337-45d3-af3f-d0cabb595322,Johnson Ltd,company
82decfc6-7bd7-4200-8c4c-fe80210c36ae,University of Chicago,university
a2799daf-b630-4c44-b46c-750f0f67d5eb,Moreno-Johnson,company
61afdfc1-35cc-4818-89aa-883b39a94ca9,University of Michigan,university
d8853427-45c7-4003-8054-ef982cf150a0,"University of California, Los Angeles",university
5ea11f70-82f4-4392-9197-b531b789651f,Johnson LLC,company
3a129d83-3022-49f0-85bf-2117394eb756,Thomas PLC,company
3c71fccb-d742-47d6-8f4f-df8b69be3842,Stanford University,university
9dfccdaa-7457-436f-b065-343b24c7d6a1,Technical University of Munich,university
9773218f-3d96-418e-ae06-61ded5f67e83,Adams PLC,company
0a7028a0-5db9-4591-8dd6-2b84e5bf2d55,Princeton University,university
29cfc2ed-90dd-42bd-9013-1d26dc287188,Bradley-Hull,company
8bb47610-c94f-4c83-a639-d14ae8a5c18f,"University of California, Los Angeles",university
8294420b-b249-40c5-ac17-1aa563e779de,"Williams, Hall and Anderson",company
25465048-dfc1-4fb3-8a13-2a7a794206ca,Monash University,university
58b41f96-313b-4bae-98f6-04fba0a22693,University of Manchester,university
1fa9488f-cea0-46ee-8719-6827bdfd432f,University of Sussex,university
a68cc92c-1805-4614-b936-78b393982572,Barnes LLC,company
e955d725-d2f6-4f42-a44f-3558962783e8,"Boyd, Wright and Hodge",company
bc8780a0-f7b5-4553-bcbf-bdc5a80c403a,University of Chicago,university
dce9c599-3b92-419a-a862-05f32b7b4e39,Hunter-Mullen,company
9bddb62f-c3a0-426c-b296-02bd95ebf4ee,"Hines, Lopez and Jennings",company
8514f2e6-dc51-4a67-a80d-3621013737be,University of Glasgow,university
f8e1578d-abe4-4670-b805-f0610d9baef2,Williams Inc,company
910f089a-4a97-4750-aad8-996b3b1b126a,Bautista-Yates,company
2e0bcf58-844b-4968-b679-a6504df294e4,Sexton Ltd,company
1688c2ea-857e-4970-b25b-a71cd00d4e62,University of Surrey,university
b88e3b2b-7cc9-451e-a343-331c67eb6f08,"Sullivan, Wise and Ingram",company
eb441ee4-01df-421a-9ba0-3ad144a3f95f,"Miller, Garza and Clark",company
4bb8d9f1-81bf-40e7-88d7-c0964a1ba008,University of Alberta,university
09407099-8cb7-45cc-a16a-bcab1c8dc187,Knox-Lopez,company
200d4d15-3474-4723-8244-100dd6c33c0a,Sanders PLC,company
d4f6c42e-07cf-49a0-aedf-0cbca70217f5,Queen Mary University of London,university
a48cf10b-f417-47af-bc16-2e534532d5d8,Bowen Ltd,company
7757f5d0-9919-46ff-a257-8941eb069bcb,Erasmus University Rotterdam,university
3c8a917c-440f-4783-becd-5318d841e552,Wallace PLC,company
00f1c11e-4b77-43e9-9b4a-285b4c3c9454,University of Warwick,university
298ed049-1651-45c2-bb52-a826dafa22f7,Olson-Hernandez,company
b622322d-5c89-4e1d-95c1-7792e34ce94c,"Walker, Allen and Green",company
6a81b812-b521-480c-9c5c-c1e16ff71b62,University of Melbourne,university
751edfcf-b1b4-4b18-98db-06773e5e1321,Seoul National University,university
8bf77792-40fe-4b0c-9e30-bfdb359cd5e0,Johnson-Stevens,company
3352810f-ae69-4d6a-b5da-b92abeb61b04,Erasmus University Rotterdam,university
e3be38d0-8f04-467b-8e72-9f0c435aca83,Johns Hopkins University,university
b6406dcb-2140-4f70-8885-46458ef076a9,National University of Singapore,university
1061277a-54fa-4d42-b594-44716ca47e1a,Moore and Sons,company
53c5a266-55df-44b9-bc92-5cd4993b2407,"Holt, Moreno and Mendoza",company
f0c4ec41-65f2-40a6-8856-fe4bb7b80536,University of Hong Kong,university
74faf534-2aff-4b63-8aeb-748ce88fff98,University of Copenhagen,university
26766da0-541f-404f-8107-682be5294cfc,"Murray, Tanner and Hickman",company
aa98c2d9-ea3c-4165-bf07-c49481d1342d,"Lam, Hodges and Parker",company
77be5c2b-3b2e-4ba5-bdcd-f91a4f9ed1df,Kyoto University,university
5f0d9883-442a-4ccb-a4f8-d99db3e6f8b7,Jackson PLC,company
82168501-dd91-4e37-8082-849d7469628b,Reyes-Sullivan,company
bb746c96-095a-4fa9-a837-57e065d97c3a,Krause Ltd,company
7f8918e7-557f-41b8-9dba-dfcd87e2a2f9,University of Kent,university
fc26cae6-212b-4f41-9339-7b5a4ab48507,Woods-Davis,company
c5f3760f-f51e-4dbd-82ba-404c8a9f9c93,"University of California, San Francisco",university
568566fa-c0a9-4773-a610-670db80187f3,"Sullivan, Mcmahon and Adams",company
d479d0a6-a522-4871-9beb-2bb3a113760b,Benson Group,company
89ef4de4-fff0-43c1-bacf-e6450533bf65,Chavez and Sons,company
f89053bd-3062-439a-8bce-36de5a1de26f,"Royal Holloway, University of London",university
0f6dde22-f16d-4ee6-b135-988e76822b53,Taylor-Taylor,company
397fdc5d-e6b0-4faf-b069-3261ed604f82,University of Western Australia,university
d9f3b5c0-1108-4f53-8497-ff07c6c18cea,Jones Inc,company
07869218-52a0-4b9f-b994-3a9b2d0af8e4,University of Zurich,university
b72c10d3-1d5e-42da-8ded-95e79a512180,University of Auckland,university
0db71d74-c78d-4371-b511-94880a1c15b3,Garcia Ltd,company
4bc5444a-44c1-4b50-8496-2bbc84b1eb32,Karolinska Institute,university
cf6ea7b5-fc6b-4d45-93ce-4c0aaa65bba7,"Cooper, Roberts and Johnston",company
93a8c9dd-34dd-4b43-a6cd-77f8c78bbea1,Hayes-Doyle,company
4b0c758b-fa21-487b-ab45-19a5eeb7e96c,"Avila, Diaz and Bass",company
7021def0-c093-400e-b8dd-89889d3e0b4d,University of Helsinki,university
72cf619d-203c-4e10-9084-a285523dd766,Northwestern University,university
60857d11-9d2d-43b9-8a23-e4c9868a76fc,Johns Hopkins University,university
5fb31a2e-301a-4ad9-8c92-2210f059ec76,"Thomas, Thompson and Glover",company
d6c3dfb0-bdf1-4131-8c51-60fcc3a0baa6,University of Toronto,university
22c965c8-1ef2-4e3e-b432-a3955fd08302,Johns Hopkins University,university
142eeeb0-2640-484b-a128-c493b928da01,University of British Columbia,university
a01d9d36-b285-4f27-bad7-3333f1466ccf,"Massey, Schneider and Key",company
6fe5eb2f-2dfe-4fbf-8992-e1965b172836,University of Kent,university
17cad8d0-bf6a-4121-9654-f0487f97216c,University of Copenhagen,university
f80dc50d-7e78-45e2-8f6d-74ecc7d4eb7a,University of Zurich,university
28f7e01e-76d6-46d2-8195-22078aac9fd0,Brunel University London,university
d068ec6d-a302-4431-b99a-19325d41e57f,"Juarez, Mcbride and Shelton",company
0f1d005f-3237-46ec-bc4d-60e671e9daad,Hill-Sanders,company
13ab7852-f70a-4518-845c-d9b20c584c45,University of Sussex,university
d733f07a-626a-4db5-a741-0a86f2c92c52,Lucas Inc,company
6f18419f-09b4-4666-8482-0ff5f5305164,University of Sussex,university
6ee62eb4-0456-49b9-ac2e-205f674748f5,Torres Ltd,company
e8973d96-465a-43b7-8938-6c32f5dc98cb,"Brock, Tucker and Joseph",company
1f23a96c-d45f-4715-9911-6c58d45ac4fa,"Werner, Anderson and Kent",company
84b9d72d-0108-4387-829d-fb1fdb0f62de,Harvard University,university
5fdc24b4-98da-48e2-93b4-e53a9955f8af,University of Glasgow,university
2361de9e-f6b0-4f9e-b4af-788e7f487b49,University of Reading,university
d1682b21-cb3c-4670-a3ea-821a2f0a684e,Smith PLC,company
8af55351-ff9a-4e08-9e66-451652f2c7e9,Garcia Inc,company
696d118f-1f42-4623-8b2d-d3d4ef21199f,"Green, Bradley and Ross",company
a26f3b0f-aec0-4d64-95f3-33b6387fcd7a,Kyoto University,university
8c422b62-1bab-43b9-a9cd-1f0ec01b1796,"Le, Willis and Thornton",company
2e9b0d37-fbd3-4143-912d-e351a72dbe5a,Mann-Francis,company
7dfcaaec-1e80-460c-8779-f68e920ec37c,"University of California, San Francisco",university
08917edc-9b39-4082-aa53-44432a9d0a5f,University of Sussex,university
e034cb2c-c67b-4f02-8a7b-59de45506c1f,Smith Group,company
278eea29-110d-4e9a-9805-57636024c0f0,Arroyo-Murray,company
8508d567-854f-4b11-98f4-27cab21ce170,University of Texas at Austin,university
9a4cfd60-7bbe-4477-8ec2-68f7b2039deb,University of Illinois at Urbana-Champaign,university
9fa5f0ba-c043-4f24-b100-751dba42abb3,Northwestern University,university
0f7cdf99-9491-4545-ac46-2527cf313f7d,"Hughes, Cook and Schwartz",company
7f68de0e-9705-4a95-b083-962bf05f9717,Carson-Downs,company
d40ff154-1b78-4c22-ab88-464a86c4ddf3,Technical University of Munich,university
8bde8265-22e4-41a7-92b3-c2476eb42456,"Royal Holloway, University of London",university
6a704c3b-402f-46dd-ac0c-37ee3bf82518,Cornell University,university
06a5c3dd-f979-4a10-aa3a-4c8f76e7c806,University of Wisconsin-Madison,university
ca15508f-835a-4aac-a535-3b2aa038acb4,Hale-Morgan,company
c1a8314e-4c75-41cb-845a-e575d0316900,University of New South Wales,university
18cfd6ca-f115-43ff-99e9-863ffca3d6ee,Erasmus University Rotterdam,university
bc73e6cb-36ba-4859-9de0-802e33681319,"Powell, Mahoney and Stewart",company
4dda050b-a065-4675-801d-bfbb3b1cfe22,Harmon-Marquez,company
e246e230-326e-4eef-b10d-4c9bd95cc165,Watson PLC,company
6fcf20f0-22ee-4d71-9a10-b0a51ccc43ce,Sullivan-Chaney,company
ebb2382c-e106-4c30-b6cd-4487f6b1bd24,"Henry, Fernandez and Delgado",company
2663bd59-11d1-46d4-9c30-0554b5077949,Cooper PLC,company
fec34dcc-dad2-4c93-9285-c839c2cc585a,University of Illinois at Urbana-Champaign,university
9e955ffc-41e0-40fd-90aa-d512e4a17eef,"Harris, Elliott and Meadows",company
6bec04ee-47da-43c0-a709-86f2f9b3106b,University of Pennsylvania,university
3903f5b3-7341-4c37-9c66-c320afd9da98,University of Oxford,university
e9f0a792-9007-499b-8922-826397337a08,"Royal Holloway, University of London",university
b6084a4b-187b-478b-8cdc-8205841ab985,Purdue University,university
0b97ca2f-a567-4245-86fe-23fc00e98a76,University of Chicago,university
e623c21c-98e4-4fff-909d-22b0c05ae1f0,Johns Hopkins University,university
055d58b9-b113-4937-8bb5-99db0c1d6108,KU Leuven,university
30055b82-be8e-4012-807f-26b40bd31ef1,"University of California, San Francisco",university
7e11cb43-798c-4961-90d6-98fa24205d67,Collins-Thomas,company
d22f40bf-735d-4e6d-bab9-c6b523d5c973,University of New South Wales,university
cf7cf50f-dbfe-4418-b606-2db99989e243,"University of California, San Diego",university
db7d11bb-9811-43b2-af32-5c7bb74da545,"Hayes, Randolph and Rowe",company
862f33e7-0097-4ba8-ab19-5f39fd14c92c,"University of California, Los Angeles",university
cd7067a5-f14c-486a-b0c2-52b3f7fdf942,"Sanchez, Romero and Ray",company
1b245a3c-6dec-4b9d-9c1e-27c37c9e6305,University of Groningen,university
84272c3b-af06-45ff-b47d-26c43983665d,Anderson-Baker,company
0268be01-236a-4a51-9c97-2546858075fe,Palmer-Haas,company
c188c44c-7b1f-4076-95c6-de5e619195f5,"Reyes, Mccullough and Ortiz",company
17cdedbe-1401-47e5-ad1c-a3b121a35bd7,University of Wisconsin-Madison,university
7426f019-d217-4feb-a004-68dbd16e3629,Rodriguez-Davenport,company
d474f999-9464-449e-8890-7205dd8c6b9a,University College London,university
37723299-409f-4f70-8c67-3563b52a30a8,University of Sussex,university
010a14e1-78da-4706-a1bb-9ddd65846b46,"Hawkins, Garrett and Lewis",company
e7afd808-e26f-45c7-a7f0-f2d3de782b64,"Martin, Ward and Watkins",company
5f71fd76-53e7-4b53-abcb-be511f746774,Ludwig Maximilian University of Munich,university
8fb455d6-b75b-427f-8789-6dac2ccbeb2f,Durham University,university
927c9f51-ef80-4210-93d9-f46d1deabd31,University of Alberta,university
bf7ad863-11b6-4563-a94d-aebffb41060e,Peking University,university
3df00752-3ede-47be-a868-02f46bd02222,"Bennett, Miller and Garcia",company
97c5cb8f-470c-4c5a-a8c4-52c1badeabb6,Yale University,university
3c8cb058-48b2-44d8-97bd-d9f6be165e30,Queen Mary University of London,university
2563e195-819e-4e77-bd68-12375fb37062,Wright-Roman,company
bc12a384-9e55-495f-90ba-a3b9fe47ddb7,"Cox, Green and Sullivan",company
7eda5294-5e01-46af-930e-de03757605d9,Duke University,university
a92aea18-55d5-46ff-a870-95b33d9877cd,Kyoto University,university
44498dec-20a6-4b38-8fd0-6d99aace064c,Quinn Group,company
2d8a0ac0-46d5-48c3-b3da-9778b8e0d76d,Purdue University,university
a554637d-d947-474a-815e-9b787b7094a8,University of Alberta,university
17b28519-4e9f-4933-a1e4-4b6c0f951b52,Harmon-Diaz,company
79a00f19-5a60-4b01-981b-37eabb40a75d,"Charles, Leonard and Cruz",company
b1299295-499d-42a8-9281-32d6af256ff1,Miranda-Howard,company
24b046d7-d896-4634-8492-8f9caf35594b,Monash University,university
2ee1370f-49f5-4365-adc1-992b1dc8ba1d,Franklin LLC,company
4f0413f4-f678-419e-97c2-08c266baf695,Sanchez and Sons,company
cce5dd30-fb44-4eb4-88ac-f2e622a01bb2,Holmes Ltd,company
488f8d61-a7a4-414b-bc47-8111f60016a2,Jensen PLC,company
67294bfa-c3a5-4220-93f1-98ee5ece380a,Johns Hopkins University,university
19a0f293-2d16-4373-94c8-e0d04f0ec2b0,Schaefer and Sons,company
27a7c5d3-4f29-456c-97a7-6e7f0a635cf2,Northwestern University,university
d0db0b00-e729-45b6-be66-a192dd78d6fa,Brunel University London,university
65104935-6143-40d3-b8b3-113c88baf29e,"George, Phelps and Moreno",company
5e06126d-3fce-4579-a656-5b507d8ebaa5,Smith-Farrell,company
e116b111-8d09-4378-aa3d-065e403f307f,"Stout, Shaffer and Mendoza",company
d9b5b4de-b9f2-47ea-a896-66432834b9f1,Lancaster University,university
822b2eac-05fe-4459-910e-d0c17b01d7cc,Garcia Ltd,company
52fb9f24-3c48-42db-ac20-ac35f8e91cb5,University of Sydney,university
d61b2aca-fd09-46e5-a8bb-8b3942c301a8,University of Copenhagen,university
500d0182-cedf-45c3-893f-0855721d8177,University of Southern California,university
6bca6688-b5ee-4bce-a3e6-943ad92bc8b5,Peking University,university
2c87ecdb-4374-41f8-8140-b1778181eb31,London School of Economics and Political Science,university
9ed6a8ea-a9a2-42c0-b83a-f5e8299e26b8,Heidelberg University,university
88aa2170-ff02-42e9-a640-f60c57617390,University of Southampton,university
7a9f9631-610a-4287-8d1f-1712b51b02c2,Leiden University,university
7db1df91-bb64-45bc-9ffc-25893a062fd7,University of Groningen,university
c548a2c6-c46e-41bc-a647-39ce4ac7688d,University of Leicester,university
f34023a0-a700-4a7d-aefd-1e1a84a8ff5d,University of Chicago,university
b468185b-8da1-4550-a625-1162a8df27b6,University of Leicester,university
c47da87a-9210-476b-a768-73e336f1b8c5,Kelly-Rodriguez,company
adfb9318-9cb1-4500-a495-cacff2d0d471,Ecole Polytechnique Fédérale de Lausanne,university
dbd9468c-1730-4db1-a185-aae29a052220,University of British Columbia,university
04351c95-16ee-4632-bed2-925a70ef78da,Schultz LLC,company
73084629-f65d-4380-aaf6-d639fc3efc10,"Hughes, Hernandez and Elliott",company
9a475f25-e676-4d3c-b6f6-e508ef6a6c25,Brunel University London,university
6ac1a75e-f295-4fa1-8bca-2afe3e2ecc81,Imperial College London,university
a7856b0e-9627-49b5-800e-fec6bda51357,"Birkbeck, University of London",university
f5e4ca12-9fe8-460b-9b44-366d65ddf47f,University of Cambridge,university
149b261e-b9c1-488b-8866-7dda80cf18fb,Walters Group,company
31421126-1748-4943-a8d0-e1bf840c8fbf,Hurst-Robinson,company
e7f604c4-2191-4062-a774-7072a221843c,University of Sydney,university
b6dd88ca-4b14-40a9-8e00-2c87a2220a39,Phillips-Moreno,company
bbe0bbbd-fb0e-4119-b651-8c01d15a827b,University of Surrey,university
a7d3a700-2116-4d4b-88d5-f82ca023b1f1,"Morrison, Williams and Roach",company
42196086-594f-4b89-9144-67bd9b20d9ea,Mccoy-Rasmussen,company
4e74cab8-c344-4081-8483-832fe1baa491,"Martin, Brady and Baker",company
564f02a8-200d-4d9c-9410-4c1075e781c3,Banks-Smith,company
6a298182-4a8f-4a50-82ee-e630c0976a70,University of Exeter,university
5fd9efcb-6089-4875-a1c2-cb85cb579dbb,Ballard and Sons,company
492fe578-524f-4490-b3ef-73c0d9377b36,Cruz PLC,company
cded9eb8-4aba-45be-967d-de3baa07dc87,University of Cambridge,university
95b55123-1cd3-4e04-a331-2ae4c0a596f2,"Marquez, Sims and Collins",company
18684bac-4e30-40d8-a79c-d151e2397a42,Delft University of Technology,university
4b675e74-2867-48ef-a6ab-07213c1f8e9e,University of Geneva,university
4c4eef27-8dcc-477e-9831-a4985c10beb7,Cochran-Byrd,company
faf7b377-c50e-4586-9c1e-584f8afd3f6e,Wageningen University & Research,university
b32b39cf-f5fd-4f77-9b90-24a4c1882777,University of Chicago,university
d82ed8e8-812b-49a8-9c6d-2befc8c5ceca,Vang-Williams,company
972fb894-a382-49f8-910d-65d5cb7958c2,Johns Hopkins University,university
3bfbf98b-ae64-452f-af79-43c702f606ad,"Hawkins, Martin and Smith",company
be85a679-38d1-4e82-87f1-ae3e0336b012,Leiden University,university
447bac1b-cdc5-4375-a318-8360ee451237,University of Geneva,university
e36384ad-5b47-4838-a904-86217a6a6bc2,University of Western Australia,university
a2281d2e-bb70-499a-a09e-12bda7a5a8db,Bailey and Sons,company
08b36bc3-b7aa-4cbd-acb2-6dcdbf101cbb,Griffin Ltd,company
6e909b29-8e8b-404f-b393-85869502337c,Allen LLC,company
f2ed2894-fb18-40fc-8279-ab03432023ac,Hartman-Perez,company
3695d909-5e83-44bb-8bd4-a703800fab30,Murray-Newton,company
f59ec373-c396-459f-8468-ebad2e89164f,"Jordan, Barrett and Mills",company
3cbb3fa0-2486-48da-a743-4112ec8787e2,National University of Singapore,university
60289a94-f704-441a-80bd-36a758eb4fb8,Erasmus University Rotterdam,university
f50e12d1-23be-4f64-ae6b-776fa4ceac91,Harvard University,university
280e57b2-4c6d-43f3-ac9e-23e2016793c1,Brennan LLC,company
9b4a2b3f-592f-4552-8be1-df778996257e,Bennett-Andrews,company
3ac27088-502e-4b31-b601-304ad93b221e,Peking University,university
055400d2-d570-4651-b8e6-58646243f90e,University of Auckland,university
3e432429-9561-42ca-b2a0-7f251aced3d0,Dickerson-Green,company
35666f27-cebb-45df-83fa-d23c455085ef,"Jones, Thompson and Gonzalez",company
396769ce-eb0f-4534-af3c-bb4112502580,Reed-Williams,company
a4d6906c-344c-46eb-89eb-0c095c6a2392,University of Auckland,university
2943ed23-4f64-492b-b08f-4f244e7f6acc,"Carter, Ramirez and Brown",company
295c7e66-095c-4bf0-b180-f54577d33232,University of Chicago,university
f518e861-98c7-4057-b98e-e9cfd5f64ba5,Duke University,university
130aae01-780b-4c04-b3c5-8c0073f00f8c,Parker and Sons,company
2cec8e56-d684-4ef6-bf00-b80052faa220,University of Alberta,university
e8078215-8649-4784-a2d2-b4dc61da03bd,Universitat Libre De Brussels,university
d45f974e-a7b9-4e83-88ea-faa83cb6b809,"University of California, San Diego",university
de6dd322-78e1-4158-b548-a00501100c56,Hudson-Brown,company
718cc3fe-1691-4177-8316-0b25c8e7ae02,Heidelberg University,university
19925dc4-87c9-48fa-a03b-ed66b6fe5929,University of Washington,university
0e805b1c-66c5-43ee-ae45-4eb02b98d701,Johnson-Bruce,company
ea9442e1-ab12-4fef-be58-165af6cac35e,Stewart Inc,company
9670eebb-e25f-4aef-9197-ba4c5cbfdf83,Bowman Inc,company
eb15710d-2cf8-4771-a58c-f299797714cf,Phillips-Walker,company
dec97636-190c-46d8-b3c1-5f34539549f6,Northwestern University,university
2bf84ccf-1f4b-4037-ac00-7108f0bf8970,"Gonzalez, Mejia and Wagner",company
3f539d8d-2571-4301-abcb-1cc1db49665d,Thomas Inc,company
ee1622a0-bbe0-49db-b50b-470335ec26f3,University of Groningen,university
413d79b6-1a4d-45f7-b074-b0b5b2fd1567,"Campbell, Joseph and Daniels",company
9b9b877e-6551-4b50-a6a7-efcca357735f,Johns Hopkins University,university
94027dad-8c6c-4cb5-961f-64e2eff35a51,"University of California, Davis",university
1b16f53a-7535-4ee2-9beb-d1555757ce8e,University of Melbourne,university
8f091734-ca13-45a3-9cc1-6e0db3d7cdad,Queen Mary University of London,university
4b3deb92-a1ce-4c6d-8e24-4181cf99496b,"Smith, Barnes and Black",company
0d7dea5a-c306-4dd2-8553-0947a35dc450,"Bentley, Anderson and Ballard",company
f59f49d6-6b2e-4d4d-bd98-4dd8a44019ba,Peking University,university
8104695e-89a2-4d0a-b22b-d8ca9c24a755,Johns Hopkins University,university
1dc1b4b4-9650-42c1-a75e-46b451ae4f6c,Gregory-Allen,company
9fa9c943-ba13-4101-9c84-1ab696cec1bc,University of Amsterdam,university
f8bf48f5-679b-44ef-8724-ab7a419717a3,Australian National University,university
50107cd0-c8fb-4dcd-932c-e425ef321cd3,"University of California, San Diego",university
362247ad-7cd7-4b01-b6d3-42d768309ebc,Jacobson Inc,company
91c5568c-6a43-4489-89b6-2d94c5705173,"Hill, Williams and Howell",company
727cc784-77ae-4125-8475-783b46925ee4,Utrecht University,university
bc6c9be2-38c9-45ed-9e79-7f48ef56ae5b,Purdue University,university
f107f8d1-1b0b-4183-8f5e-0367da773bee,Alexander PLC,company
557f0fcd-5761-4348-a2aa-149beb63b5eb,"Birkbeck, University of London",university
9b77f96e-9f95-4427-996b-27f48eedad04,University of Sussex,university
174b36f9-b11b-4b0a-bd62-8a6983f3f4be,Russell-Higgins,company
61ee3866-5dad-49f0-95ec-197216a75995,"Donaldson, Moore and Patel",company
c1c15a06-a9e9-469f-8cd6-e58c44951e5a,"Brock, Hopkins and Hanson",company
9b1c7f3e-0a4d-42a0-bd1f-60585c7c523e,"Goodwin, Reed and Ford",company
44f2cca8-5681-4745-a90d-fffa303da255,Brown Ltd,company
be29bb53-6140-489b-802c-16a808caebd6,Wiley Inc,company
b66db944-6581-404f-b6da-1d5483a96a02,Tran LLC,company
61a44009-2d97-4f48-8aa2-3d2852244922,Clark-Bailey,company
7bcdef40-c0cb-4fd1-8904-e462a2aa91a1,Stone and Sons,company
f7b821dd-1754-4299-b529-25a08f517fa8,Jenkins-Martinez,company
7bcef056-56fd-4391-a50b-ed2c0e068dd2,University of Auckland,university
34b0fb24-b37a-4aed-bc76-601076ddd10d,"Williams, Blevins and Holloway",company
ac5d689b-4efd-4afb-b0a0-b949bfbf7dac,Mendoza-Dominguez,company
48cd1ac2-21b2-4f8d-b067-267ee99629d8,University of Southern California,university
86e9e017-550e-4566-9217-2102bf1f15a4,Allen-Harris,company
4052b29e-7c51-4f02-88ae-19a3983a1937,Lowe-Arnold,company
17a570df-65a5-4a6f-9159-ce0833947b9e,Perry-Sanchez,company
d0bcc63e-1a63-4ef2-b77a-79ee61820bd1,National University of Singapore,university
1c9bf929-3098-4d8f-9d6a-c9c23fc7ca29,University of Western Australia,university
bb69ba3f-c7ce-43a3-b005-b6ecbede3362,"Herrera, Nelson and Wagner",company
6f339f96-5335-42aa-922a-d9c241ffa728,"Fisher, Gray and Snow",company
59852b19-3dca-4eb5-afd0-1ab4eead33ca,"University of California, San Francisco",university
b8426ce4-d4e1-44da-ad1c-eedac4e424bd,University of Alberta,university
ae88302c-ab7d-4987-baab-0fa4549b1f21,University of São Paulo,university
b90dd1ff-60d4-449d-ac99-f9956d76ff93,Bates Group,company
f448d6a4-69b5-4220-945d-7e16703b70f8,Cornell University,university
a0783e9b-de3a-40dc-834c-cd4736173858,University of British Columbia,university
c3fb8d84-3593-4721-a5c3-dcaabc574ef6,Technical University of Munich,university
43bd5979-6ace-4b1f-9b7b-5899fd68c801,Rogers-Wong,company
29048ea5-bf6a-4a94-8d88-a4c42f921069,Johnson-Delgado,company
9c8574c0-4d41-4b87-a895-4e13bf115bb6,Cardiff University,university
59314c29-7023-4ea0-b855-13e617617883,University of Cambridge,university
ccca9765-e36e-49fc-bbe2-a9f408fd8670,Brown and Sons,company
ea1b6e81-655b-4987-a6c1-5799202519a2,Wageningen University & Research,university
0a18730c-9423-4291-b969-7c3886972508,University of Toronto,university
1b33fa0d-2878-4c02-9381-bc0051dd768b,"Kelly, Cross and Shah",company
df32c985-e5f4-4d25-97df-cc1b0efffe8c,Taylor Group,company
cbdaf2eb-b9dd-4d52-ae2e-d91ce323fa55,New York University,university
29bd4b0d-0343-4a33-885d-4e540922188a,McGill University,university
1a15c63c-e10a-47bb-a1d7-59e33e1ebb80,Holt-Vaughn,company
df0a511e-e0ce-41ba-8e5f-b480ba35d60c,Ecole Polytechnique Fédérale de Lausanne,university
af043e65-bf91-4afb-aca8-c7eb4bd2a378,Navarro-Esparza,company
4025a136-c455-424a-8025-677b4584dd3d,University of Oxford,university
fc16e177-9300-437c-a3f3-36d9f111b951,"Wilkinson, Diaz and Wheeler",company
671bbfc9-30fd-49d4-aed3-5f23da1cdf46,New York University,university
80484c4e-54ae-4f48-8da6-736c489e9f3e,London School of Economics and Political Science,university
4055c8f0-d90d-481a-a929-a3f9ef5919bb,Knight Ltd,company
7eeecae8-522f-4946-89b8-2a319f9bb6de,Tran-Mcgrath,company
5ca42773-66b0-4037-8307-426c6840ac0c,Norris-Anderson,company
fb8c8fac-f3ce-4f7a-bc30-324257108e7b,Griffin-Hendricks,company
6d4f01a4-fda8-49f2-a63e-3c0e024dcd09,University of Bath,university
7ecab95c-43b5-4e78-8f7f-8e0496221f07,Phillips-Collins,company
47edf093-dce4-4b4f-a658-750ef4390fab,McGill University,university
fa4c5232-dc42-4f7c-bef4-1a4c2feedd2c,Rivera-Jones,company
4b80f8be-f8c2-443f-9144-21c9bf4e210e,Anderson-Gray,company
85b7d04c-57ed-426d-83ca-c5b39f624d5c,University of Groningen,university
af6de0e3-2949-4baa-b004-8d4e6fdad551,"University of Maryland, College Park",university
ca3821ab-aaeb-4b84-a139-0233ee93903c,Navarro-Griffin,company
310a86d2-e98e-4325-ad8f-0d5fbecc53c3,"Kerr, Gilbert and Ramsey",company
e90f9464-cd70-424c-a25e-f1e95658a050,Technical University of Munich,university
2b7bbfd6-64b3-4167-bcd0-d3af0f354c42,"Cruz, Aguirre and Hester",company
443d26f1-f96d-4003-8d2d-7a97b6df4b31,Johnson LLC,company
f9a42afd-7bf2-44be-9d5d-e809d3c00e2b,University of Sussex,university
ba36e00a-9546-4a73-97c2-626a305c8869,Harris-Lopez,company
d2be4e72-25ab-4d7f-9cef-ffa7bba4c7c8,"Acosta, Lewis and Black",company
3fcc322b-6c9c-4d2c-a9e2-c72339ff3ccc,Perez Ltd,company
5339af8a-1d2e-43b1-a22f-e9a104f53c77,Coleman PLC,company
2d4902d0-588f-4197-840b-1c3820cfa836,Cornell University,university
7e74fe29-ea35-45c2-91d0-ba690aaffa30,"Birkbeck, University of London",university
c61e44a0-e242-4c43-8a7c-d32691c2412c,Williams Ltd,company
86f8607a-d1ff-453f-8a8f-9e68b9630a13,London School of Economics and Political Science,university
c6a13b14-5084-4565-9d8c-fa20b6525d58,Turner Inc,company
1e74c610-7607-4668-bf88-fb24e13e9dae,Kyoto University,university
5e770cd0-a50a-4e52-b4b6-91f08a79c94c,University of New South Wales,university
8a62e1f8-63c2-4067-97e7-53f04b09a1f3,Byrd-Robbins,company
c6f81437-1ce4-404a-a1e1-727197cbe37a,"Rivera, Bell and Carroll",company
0ecfed95-a537-421b-9cd2-ba42b4c9a4ae,University of York,university
